date,price
12/18/2022,0.98756323
12/19/2022,0.982091724
12/20/2022,0.987665256
12/21/2022,0.980891665
12/22/2022,0.984379856
12/23/2022,0.981234167
12/24/2022,0.980634083
12/25/2022,0.977931108
12/26/2022,0.984016358
12/27/2022,0.98331873
12/28/2022,0.995944117
12/29/2022,0.995054906
12/30/2022,0.98465097
12/31/2022,0.988827131
1/1/2023,0.986719844
1/2/2023,0.988968236
1/3/2023,0.989461119
1/4/2023,0.985457522
1/5/2023,0.983410528
1/6/2023,0.990679916
1/7/2023,0.986091383
1/8/2023,0.988486993
1/9/2023,0.987165187
1/10/2023,0.984712357
1/11/2023,0.985485046
1/12/2023,0.976154881
1/13/2023,0.973735218
1/14/2023,0.982341703
1/15/2023,0.988226334
1/16/2023,0.985305582
1/17/2023,0.983033658
1/18/2023,0.985876097
1/19/2023,0.986123271
1/20/2023,0.993763299
1/21/2023,0.985413366
1/22/2023,0.986882948
1/23/2023,0.984146356
1/24/2023,0.983494038
1/25/2023,0.989542034
1/26/2023,0.986077819
1/27/2023,0.987315315
1/28/2023,0.986150308
1/29/2023,0.983412049
1/30/2023,0.982607012
1/31/2023,0.984908372
2/1/2023,0.98830445
2/2/2023,0.986511046
2/3/2023,0.985604471
2/4/2023,0.98560332
2/5/2023,0.985298501
2/6/2023,0.983381423
2/7/2023,0.981962588
2/8/2023,0.985888699
2/9/2023,0.980364487
2/10/2023,0.983203654
2/11/2023,0.983988758
2/12/2023,0.985228505
2/13/2023,0.988194162
2/14/2023,0.984617446
2/15/2023,0.977950021
2/16/2023,0.98372925
2/17/2023,0.976888957
2/18/2023,0.974830171
