date,price
11/16/2022,1217.702089
11/17/2022,1201.789842
11/18/2022,1213.49631
11/19/2022,1218.893657
11/20/2022,1144.253153
11/21/2022,1110.288213
11/22/2022,1135.175812
11/23/2022,1184.461758
11/24/2022,1204.207803
11/25/2022,1198.975588
11/26/2022,1205.65796
11/27/2022,1196.19622
11/28/2022,1170.115741
11/29/2022,1216.936421
11/30/2022,1298.94077
12/1/2022,1276.639371
12/2/2022,1293.948023
12/3/2022,1243.040842
12/4/2022,1282.416448
12/5/2022,1259.757575
12/6/2022,1271.935476
12/7/2022,1233.625048
12/8/2022,1281.210637
12/9/2022,1264.477347
12/10/2022,1264.792279
12/11/2022,1264.317986
12/12/2022,1275.332421
12/13/2022,1319.413008
12/14/2022,1308.400152
12/15/2022,1263.746424
12/16/2022,1165.973777
12/17/2022,1189.427522
12/18/2022,1186.777921
12/19/2022,1166.989591
12/20/2022,1217.888892
12/21/2022,1213.343161
12/22/2022,1217.85255
12/23/2022,1220.701745
12/24/2022,1221.35953
12/25/2022,1219.286343
12/26/2022,1226.253415
12/27/2022,1211.819562
12/28/2022,1188.728664
12/29/2022,1201.543106
12/30/2022,1199.110497
12/31/2022,1196.613065
1/1/2023,1200.659217
1/2/2023,1214.378946
1/3/2023,1214.760969
1/4/2023,1256.436604
1/5/2023,1250.792252
1/6/2023,1270.02861
1/7/2023,1264.836943
1/8/2023,1284.575404
1/9/2023,1321.676571
1/10/2023,1336.017072
1/11/2023,1389.771662
1/12/2023,1417.134909
1/13/2023,1453.37691
1/14/2023,1549.111474
1/15/2023,1551.324517
1/16/2023,1577.72589
1/17/2023,1569.530833
1/18/2023,1516.555475
1/19/2023,1550.508888
1/20/2023,1661.334919
1/21/2023,1625.909311
1/22/2023,1630.844855
1/23/2023,1632.961727
1/24/2023,1557.059761
1/25/2023,1614.677185
1/26/2023,1602.846949
1/27/2023,1598.470194
1/28/2023,1573.063439
1/29/2023,1646.51599
1/30/2023,1568.647713
1/31/2023,1586.539577
2/1/2023,1642.857168
2/2/2023,1648.679684
2/3/2023,1665.427871
2/4/2023,1667.271693
2/5/2023,1631.372523
2/6/2023,1617.144163
2/7/2023,1672.822678
2/8/2023,1651.408379
2/9/2023,1546.383769
2/10/2023,1515.534027
2/11/2023,1541.968877
2/12/2023,1515.334631
2/13/2023,1506.916201
2/14/2023,1556.963484
2/15/2023,1674.858207
2/16/2023,1646.143502
2/17/2023,1697.084867
2/18/2023,1692.518963
